age,gender,path,face_score1,face_score2,face_location_x1,face_location_x2,face_location_y1,face_location_y2 
14,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0383603_rm3536293120_1992-2-14_2007.jpg,1.3578165933588489,,667.4451631,188.35920567,904.94014181,425.85418438
69,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000602_rm2007075840_1936-8-18_2006.jpg,2.861798324370952,,1477.08265846,318.12685538,1791.11351384,632.15771077
24,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0261805_rm778487808_1949-3-16_1974.jpg,3.7811678928797834,,548.83361035,1328.59591085,1247.6196808,2027.38198131
36,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000202_rm3222977792_1974-9-10_2011.jpg,3.0981509768623705,,952.03747524,303.26417508,1158.5237503,509.75045013
24,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0124208_rm2569050112_1982-7-8_2007.jpg,1.7694376033041626,,73.40923734,109.67985601,181.35309335,217.62371202
17,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0029400_rm1328388864_1987-12-3_2005.jpg,6.129030095980912,,72.75871506,84.7965009,180.56678764,192.60457349
40,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0428600_rm2419431424_1964-10-31_2005.jpg,1.1995164080058673,,257.442,64.962,372.128,179.648
23,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0445903_rm2123271168_1986-8-1_2010.jpg,4.865929912816666,,76.626,76.626,247.104,247.104
41,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0956603_rm876131584_1970-10-11_2012.jpg,3.2797199537190367,,313.344,346.112,458.752,491.52
46,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0000609_rm3672086784_1959-5-12_2006.jpg,2.942074644950991,,154.03458353,47.83971801,259.58744906,153.39258353
16,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0634509_rm549492736_1986-6-20_2003.jpg,3.0656244049732044,,86.07163625,86.07163625,195.50088286,195.50088286
24,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0365501_rm3886123008_1982-4-6_2007.jpg,1.2249139468009902,,112.554,85.914,159.84,133.2
64,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0027402_rm4284536576_1945-5-13_2010.jpg,2.979707722574401,,279.912,112.488,404.608,237.184
35,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000706_rm3871643648_1962-8-6_1998.jpg,3.265761361036037,,103.61716434,42.6902036,145.28736794,84.36040719
67,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000602_rm3446784_1936-8-18_2004.jpg,3.018850058713013,,324.92226415,34.41940252,385.08518868,94.58232704
59,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000302_rm811238656_1944-9-13_2004.jpg,1.8750158116699636,,444.35317867,232.76377521,534.01135158,322.42194812
38,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0644406_rm1789711104_1970-6-26_2009.jpg,1.983617385505215,,292.33499708,55.95526972,362.44891529,126.06918793
38,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0001006_rm2434305536_1950-10-31_1989.jpg,2.307496352047628,,629.62441888,344.3624103,1141.04803432,855.78602574
28,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000702_rm3865287168_1976-3-22_2005.jpg,4.099697730115267,,95.40704699,51.61487146,160.5713103,116.77913476
21,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0192505_rm3162351104_1985-11-30_2007.jpg,2.151873354535094,,549.74801282,155.33537861,625.91570212,231.50306791
41,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0876805_rm183408896_1965-8-4_2007.jpg,1.6333591387603716,,109.85,161.85,156.,208.
52,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000506_rm1626719744_1961-1-13_2014.jpg,1.851055991793181,,747.29282267,374.67041133,1224.33078009,851.70836876
32,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0001401_rm2176686848_1975-6-4_2008.jpg,5.918726178868644,,98.25224002,81.98120002,244.06560006,227.79456005
63,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0085400_rm46050304_1948-8-30_2012.jpg,1.8979114313656311,,901.76434337,160.71606059,1058.64040397,317.59212119
53,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0000200_rm1728154112_1955-5-17_2009.jpg,4.970086837972647,,87.85691264,66.03118448,185.51868936,163.6929612
29,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0336701_rm978232832_1983-8-3_2013.jpg,2.1010627126591297,,650.82130017,442.28702511,857.30757522,648.77330017
34,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0002907_rm3181947648_1976-8-25_2011.jpg,1.3132194843100262,,526.336,329.728,819.2,622.592
42,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0253708_rm853905152_1967-4-17_2010.jpg,4.533794378007654,,67.56915431,94.36001604,187.53603208,214.3268938
31,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0628601_rm3925121792_1972-11-6_2004.jpg,4.288702824415445,,115.01,30.21,152.64,67.84
58,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0005408_rm4076848640_1954-1-19_2013.jpg,4.336828573482316,,609.94924528,204.59641509,972.84679245,567.49396227
33,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0670408_rm3258552064_1970-2-14_2004.jpg,3.4447237388725607,,362.496,460.8,655.36,753.664
43,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0272401_rm3519453184_1962-5-17_2006.jpg,3.233044116256174,,103.368,84.68,186.88,168.192
53,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000201_rm2191829504_1958-4-29_2012.jpg,4.7696973498600315,,1013.4516879,534.36573048,1490.48964533,1011.4036879
31,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm1107001_rm3321071360_1978-9-23_2010.jpg,3.8377752494253605,,85.38616999,85.38616999,237.25567597,237.25567597
20,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0001305_rm2647431168_1976-4-16_1997.jpg,3.0969128845055445,,108.934,44.678,144.576,80.32
28,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0001401_rm4107705088_1975-6-4_2004.jpg,4.866940594460315,,70.17570473,84.09604568,194.88477326,208.8051142
32,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm2966102_rm3659378176_1979-5-19_2012.jpg,4.25301697600446,,378.45347697,378.45347697,1053.9353355,1053.9353355
39,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0000609_rm2897582336_1959-5-12_1999.jpg,1.7142841138888496,,185.46545383,66.69923351,303.51367415,184.74745383
32,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm2313103_rm3325141248_1980-3-2_2013.jpg,3.152965853657873,,618.235,326.347,908.096,616.208
33,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0777806_rm1425053696_1970-4-18_2004.jpg,4.6104517176640805,,71.53436441,107.00454662,230.55618434,266.02636655
22,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm3284401_rm3554069760_1991-7-8_2014.jpg,3.0787438680401142,,681.0410218,390.02344103,1115.56739295,824.54981218
47,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0005408_rm609262336_1954-1-19_2002.jpg,3.805321135083626,,78.84190665,94.49788798,219.18373862,234.83971995
49,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000401_rm4255432448_1961-7-30_2011.jpg,2.420348292156941,,547.8359416,340.81292927,715.17040623,508.1473939
59,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000302_rm4263352832_1944-9-13_2004.jpg,2.8054646825781653,,100.50502859,32.34023637,140.87390392,72.7091117
51,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000401_rm85904896_1961-7-30_2013.jpg,3.1422566362895683,,414.66452288,119.18986368,590.94931841,295.4746592
43,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0339304_rm1591319296_1956-8-12_2000.jpg,5.062900210631817,,40.23901515,99.78753787,218.34458332,277.89310604
32,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0001508_rm3362179072_1943-10-15_1976.jpg,2.7942462839562388,,1648.635,239.115,1946.48,536.96
35,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0005305_rm238462976_1976-10-31_2012.jpg,2.9786916856973535,,191.836,77.212,305.664,191.04
53,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm1370408_rm1642198784_1962-0-0_2015.jpg,2.3220212228097683,,905.69652523,395.9460751,1112.18280028,602.43235015
40,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0547800_rm3348138752_1968-12-19_2009.jpg,5.227821654779863,,427.28350925,285.45567283,744.59614119,602.76830477
41,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm1980806_rm4161123840_1965-6-29_2007.jpg,3.9766433976588966,,613.52050133,430.07875093,1161.79775253,978.35600213
49,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000206_rm2697657088_1964-9-2_2014.jpg,3.424995035275644,,399.38400361,498.71800451,1291.34201174,1390.67601264
42,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm1236707_rm2074641408_1967-10-26_2010.jpg,4.781538625777494,,71.466,71.466,230.464,230.464
32,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm1075208_rm278693120_1978-3-19_2011.jpg,2.7621757973182746,,315.97296982,79.59324245,386.08688802,149.70716066
51,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0186505_rm3913275904_1956-3-7_2008.jpg,2.697625711281938,,349.71700316,300.05000271,794.67200722,745.00500677
48,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0675308_rm2471795200_1949-1-22_1998.jpg,2.4094524206103545,,107.49317273,50.8793754,163.55097006,106.93717273
25,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm2244205_rm3431774464_1985-7-1_2011.jpg,3.8635270212374238,,506.32475171,163.41656055,685.81638232,342.90819116
68,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000001_rm980463616_1899-5-10_1968.jpg,1.1587657871914132,,1013.85900236,233.88204221,1201.5861278,421.60916765
28,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm1737500_rm1611114752_1981-3-30_2010.jpg,3.435895864652651,,447.85776042,276.37400641,754.52851763,583.04476362
33,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000207_rm3698577664_1980-2-12_2014.jpg,2.106869974991072,,830.14004932,340.81292927,1166.85697859,677.52985854
25,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0916406_rm30447616_1980-7-19_2006.jpg,4.7069537933491405,,96.82429123,120.82936403,312.06594648,336.07101929
52,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0001803_rm1138923776_1944-5-16_1997.jpg,2.9118997373171567,,63.4882239,94.80633585,344.49923146,375.81734341
44,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0915208_rm1949281536_1968-9-28_2013.jpg,1.0880762473213412,,2.048,177.6473641,158.03942769,333.63879179
26,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm1083404_rm1469092864_1980-1-10_2007.jpg,1.6765056242088536,,142.56,123.36,176.64,157.44
44,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000507_rm3577841920_1964-3-17_2009.jpg,2.7556735205030134,,59.85,23.37,100.32,63.84
38,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm1013003_rm2346232576_1973-8-3_2012.jpg,1.6048750184894602,,361.03180413,37.55834736,426.39682937,102.92337261
41,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm1236707_rm3380907520_1967-10-26_2009.jpg,1.2922549146118916,,156.05180933,21.29570791,202.13415213,67.37805071
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0005208_rm2653067776_1969-9-6_2000.jpg,3.0543256727429378,,85.652,68.628,161.728,144.704
23,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0126004_rm2695934976_1985-11-20_2009.jpg,4.07950398092942,,405.29089849,84.12042028,511.49372457,190.32324635
41,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0005105_rm284591616_1968-10-11_2010.jpg,3.00090986545809,,112.48859461,28.53014865,153.9238176,69.96537163
41,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000201_rm3169288448_1958-4-29_2000.jpg,1.6880764632663012,,1050.624,346.112,1196.032,491.52
45,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0340408_rm2694417920_1963-12-20_2009.jpg,4.0352362955116305,,144.41246069,144.41246069,305.07022897,305.07022897
35,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0001305_rm1698408960_1976-4-16_2012.jpg,1.5790507447699513,,914.88642746,458.46721373,1426.3100429,969.89082917
33,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0944702_rm3359610624_1974-9-18_2008.jpg,4.254325688855151,,0.572,104.11506018,232.97188541,336.51494559
41,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0915208_rm345997824_1968-9-28_2010.jpg,4.921053271773857,,747.29282267,427.90218438,1224.33078009,904.94014181
42,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0258402_rm1293341184_1970-11-18_2013.jpg,3.549895284851402,,136.8,49.248,223.744,136.192
45,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0121605_rm541763840_1966-11-25_2012.jpg,2.4395417135705997,,237.17972736,111.11053944,307.29364557,181.22445764
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0185107_rm3372652544_1973-0-0_2003.jpg,3.341590833440606,,189.1613689,142.11352667,399.90665891,352.85881668
17,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm1273708_rm4289376256_1989-7-11_2007.jpg,3.4804115430602014,,362.1,41.748,422.592,102.24
21,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm3994408_rm1346550016_1989-12-29_2011.jpg,4.088784622347457,,171.9032725,57.86109083,256.59490876,142.55272709
27,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0445001_rm2156108544_1979-10-14_2007.jpg,4.759763513749605,,21.49100249,105.32701246,209.59002493,293.4260349
78,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0003909_rm3344401920_1931-5-24_2010.jpg,3.696401129493666,,1102.6985024,430.07875093,1650.9757536,978.35600213
50,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000506_rm1158588672_1961-1-13_2012.jpg,3.344952157805543,,717.21840623,152.61019079,1053.9353355,489.32712006
22,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000106_rm804493312_1975-2-22_1998.jpg,2.9203752153857794,,89.194,62.602,168.416,141.824
37,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0000407_rm2271779072_1964-7-30_2002.jpg,3.779054806720787,,300.06872339,75.49718085,374.28590424,149.7143617
25,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0000204_rm1069127680_1981-6-9_2007.jpg,3.107983831378157,,108.87207259,96.83428674,162.51010888,150.47232304
35,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0095106_rm2903424000_1969-3-4_2005.jpg,2.114388871214432,,391.432,44.296,455.616,108.48
21,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm2804503_rm3815421440_1981-11-1_2003.jpg,1.7748191612804396,,626,226,768,368
30,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0005208_rm2231868160_1969-9-6_2000.jpg,2.2910184965343268,,110.00722856,59.83108214,150.52843927,100.35229284
26,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0304801_rm1806206720_1982-8-6_2009.jpg,1.697235846408277,,182.272,329.728,327.68,475.136
52,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0322407_rm150444288_1955-3-29_2008.jpg,1.618106757421801,,340.54923782,143.40419988,401.08818062,203.94314269
52,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0751102_rm1411954688_1958-8-20_2011.jpg,5.066725270782953,,280.09370007,372.77560009,1112.18280028,1204.86470031
23,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0117009_rm3253310464_1984-9-16_2008.jpg,2.667318236702956,,180.,90.4,236.8,147.2
44,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0005206_rm652909312_1958-3-25_2003.jpg,4.0784512766064935,,103.40169993,86.26374994,257.06924983,239.93129984
37,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0813101_rm1172933376_1971-9-17_2009.jpg,5.057272922297796,,88.66207296,71.05605837,246.48420429,228.8781897
22,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0535502_rm2121648128_1978-6-19_2001.jpg,4.085230457278595,,1574.41934964,499.23768936,1819.53819432,744.35653404
29,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm5514001_rm3907450880_1984-2-6_2014.jpg,3.002482878921755,,674.93156769,758.89001365,923.54290557,1007.50135153
25,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0005109_rm729254144_1983-8-14_2009.jpg,4.247538013719179,,107.334,30.438,145.248,68.352
29,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0000204_rm2252323584_1981-6-9_2011.jpg,4.5786574507266025,,300.05000271,300.05000271,1192.00801083,1192.00801083
45,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000906_rm1590008064_1958-5-29_2004.jpg,2.0191131674473484,,127.03157191,177.45620068,352.97240136,403.39703013
34,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm1156709_rm1736286208_1977-3-28_2012.jpg,3.022376924337695,,278.698831,59.83963082,353.54178491,134.68258473
33,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000106_rm1333233920_1975-2-22_2009.jpg,3.3993882301734475,,96.50150314,84.50981525,203.85869418,191.86700629
8,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000301_rm186439168_1982-3-11_1991.jpg,2.900253753908715,,657.408,1148.928,950.272,1441.792
36,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm1635108_rm4099987200_1973-2-5_2010.jpg,2.2749879013623686,,155.1077721,172.24530234,308.47554421,325.61307444
42,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0281107_rm3664686080_1965-7-3_2008.jpg,2.376851946933672,,154.344,98.536,279.04,223.232
47,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0170306_rm1846454528_1964-5-13_2012.jpg,3.8311721910688434,,526.336,264.192,819.2,557.056
31,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000106_rm2286000896_1975-2-22_2007.jpg,3.667409821075694,,122.73874662,71.82843553,213.82330659,162.9129955
18,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000301_rm337550080_1982-3-11_2001.jpg,3.3910430745966322,,110.69231195,35.77105982,149.84250425,74.92125213
46,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0000205_rm3425430016_1968-11-8_2015.jpg,1.1419026771766665,,1394.74826477,453.73457236,1562.08272941,621.06903699
57,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0001301_rm2032635392_1935-4-21_1993.jpg,4.703170865805746,,280.09370007,372.77560009,1112.18280028,1204.86470031
34,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0861909_rm1581356800_1973-0-0_2007.jpg,2.640030980570724,,90.82831074,358.82524297,893.32310742,1161.32003964
33,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0606700_rm721328384_1969-1-28_2003.jpg,3.728265055065232,,268.76589562,68.90683614,315.56693603,115.70787654
45,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0001002_rm589944576_1966-7-31_2012.jpg,1.4828558044303133,,1213.6836123,230.32717333,1369.67504,386.31860102
37,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0000201_rm1751357696_1958-4-29_1996.jpg,3.9393409094200362,,116.1,116.1,374.4,374.4
18,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0405103_rm1824622336_1990-11-24_2009.jpg,1.0081471017203558,,342.454,185.318,403.088,245.952
55,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0322407_rm3209869312_1955-3-29_2011.jpg,1.5771988481824368,,853.75636876,321.43863829,1330.79432619,798.47659571
20,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0000204_rm923056896_1981-6-9_2002.jpg,2.094013127161125,,368.53134004,213.26408079,494.03218852,338.76492927
50,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0201304_rm3557013248_1961-5-19_2012.jpg,2.9989066934623256,,434.4243522,434.4243522,1210.65378617,1210.65378617
38,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm0538308_rm247629312_1972-1-1_2010.jpg,3.8688590574690767,,391.29078096,104.94700825,468.56253715,182.21876445
27,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0005109_rm2765930240_1983-8-14_2011.jpg,1.7546930252205348,,1558.528,296.96,1703.936,442.368
35,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000702_rm1764859904_1976-3-22_2012.jpg,2.085919255413741,,1069.88850971,349.71700316,1291.34201174,571.17050519
51,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0186505_rm1697299456_1956-3-7_2008.jpg,3.3049236371447113,,365.12726123,284.44298096,726.15852246,645.47424218
34,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0001609_rm3236272896_1964-9-6_1999.jpg,3.771363617038994,,94.5210972,66.32916804,178.54888467,150.35695551
36,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0717709_rm647284992_1977-7-18_2014.jpg,2.472722632793078,,206.78050481,241.07725561,514.45126202,548.74801282
31,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0628601_rm8951808_1972-11-6_2004.jpg,3.175455574639313,,111.606,34.71,149.52,72.624
27,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/08/nm1182008_rm4156210944_1982-4-9_2010.jpg,3.3575816680805017,,158.38648491,126.86918793,228.50040312,196.98310614
34,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/03/nm0956603_rm1085579776_1970-10-11_2005.jpg,2.5026235358749305,,297.53563197,72.05607167,403.48973948,178.01017918
26,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0001305_rm1902418688_1976-4-16_2003.jpg,4.36653052834188,,17.226,67.338,167.04,217.152
29,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm0245705_rm1674483968_1977-7-24_2007.jpg,2.616776211137848,,165.32458726,96.7101759,288.18052771,219.56611635
41,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0749104_rm576559360_1965-3-16_2007.jpg,1.2040778633115727,,231.44966307,101.25159672,284.0685084,153.87044205
47,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/00/nm0000300_rm3625694208_1964-3-9_2012.jpg,1.4666858809000038,,1061.3700629,391.18671698,1253.89142139,583.70807547
20,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/04/nm0000204_rm3453655808_1981-6-9_2002.jpg,4.916811741227295,,96.24593474,86.67714126,181.807076,172.23828252
31,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0000206_rm1899073024_1964-9-2_1996.jpg,1.347674753262358,,388.36660102,283.00698256,702.39745641,597.03783795
37,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0001401_rm1107272704_1975-6-4_2013.jpg,3.5910892933900453,,585.75607547,196.61735849,778.27743396,389.13871698
31,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0001401_rm2660079872_1975-6-4_2007.jpg,2.7353402128263027,,100.344,0.888,227.328,127.872
45,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0002006_rm1973521408_1960-6-17_2006.jpg,4.364340412069025,,1312.768,231.424,1605.632,524.288
27,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm1452105_rm33917440_1981-9-24_2009.jpg,4.7006669155888625,,104.5262822,39.53235582,162.48481593,97.49088956
37,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/05/nm1291105_rm1711188992_1975-0-0_2012.jpg,5.045439796536588,,174.99854088,434.4243522,951.22797484,1210.65378617
27,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm1589801_rm4204303360_1979-0-0_2006.jpg,5.3086070719014415,,71.24139976,83.02196639,176.70849941,188.48906604
11,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0767606_rm1514248448_1976-3-31_1988.jpg,2.347488162047592,,152.90731132,95.90456958,237.51142394,180.50868219
52,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0808401_rm1297591040_1916-8-24_1969.jpg,2.9197842702224888,,395.264,428.032,688.128,720.896
45,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/06/nm0834606_rm81905408_1967-6-24_2013.jpg,1.8396483992202715,,125.45079349,68.88225099,226.27416998,169.70562748
28,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000702_rm1854770432_1976-3-22_2005.jpg,2.4274047486563006,,960.21991486,374.67041133,1197.71489357,612.16539005
24,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/09/nm0117709_rm1037211904_1978-6-16_2003.jpg,2.119423465301588,,221.4883592,168.22551388,289.14116033,235.87831501
54,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/02/nm0000102_rm1535963136_1958-7-8_2013.jpg,3.628507687599539,,3888.105,797.433,4596.384,1505.712
40,1,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/01/nm0628601_rm1092660480_1972-11-6_2013.jpg,3.9893736923619914,,591.872,165.888,884.736,458.752
58,0,C:/Users/Cera/PycharmProjects/pythonProject/imdb_0/07/nm0910607_rm1126365440_1956-10-4_2015.jpg,4.753086910790311,,416.09402466,227.89128618,752.81095393,564.60821545
